#EventId,Magnitude,Epoch,Time,TimeLocal,Distance,Latitude,Longitude,DepthKm,DepthMi
51469271,3.435231014284007,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,47.859350306134935,-121.23643466533127,"14.959935656985111,100"
43849183,6.593445331804033,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,46.83366711956201,-121.81945936872336,"17.918829525152287,100"
54492826,7.121929295763499,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,45.732735022863395,-121.92006788945422,"20.925001211885395,100"
41508410,1.27931535796456,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,46.374166509206084,-124.13183711687903,"29.00339917700605,100"
19229337,4.836720965252964,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,43.54955685373199,-121.59650602183682,"26.955631315298493,100"
14158935,6.1365439450368395,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,46.09957126144097,-121.48480335336711,"0.9621133069869536,100"
54906319,5.353125079093027,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,45.60420958566638,-122.01777991086855,"7.942223365082265,100"
38780122,0.02703004446889684,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,45.187729860667176,-122.92766858123136,"23.91105420881827,100"
66833506,8.723038380618112,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,44.32229074640737,-122.43319319146998,"24.90063888998783,100"
60913447,4.096398800760081,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,43.161504750745365,-120.63200276826358,"22.907873376752303,100"
16806786,5.923745850776123,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,44.706635991741294,-121.70987125125177,"9.963064920000548,100"
