#EventId,Magnitude,Epoch,Time,TimeLocal,Distance,Latitude,Longitude,DepthKm,DepthMi
29301648,4.549070940477689,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,44.19705753643071,-120.84020985360111,"9.152494795274952,100"
18033381,3.046605732001547,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,42.22024734170408,-121.14428859506337,"20.860011985103736,100"
24163352,6.3083842515495565,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,45.36516404046108,-123.51756249159897,"18.9531918890697,100"
23492822,4.141388404742817,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,43.64231556437805,-120.61465314572553,"18.384069952681028,100"
42188510,4.629059827657857,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,45.93679968933273,-121.8550115170781,"2.514518141155062,100"
54556370,4.4665002583263425,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,46.57258883129426,-122.36716659378693,"13.913124652314325,100"
60462895,2.0707180269906553,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,47.30328198414486,-121.19793311223611,"7.167706201529967,100"
46937207,1.2054975140188142,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,46.68246088197909,-121.49606628167824,"26.455000321222215,100"
60189859,4.858420917997554,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,45.64930754198405,-123.71644993153896,"16.855768868591,100"
31359536,4.055117978443947,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,46.41482322337603,-124.88645815015056,"10.474622545641644,100"
16432074,6.619879088912204,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,44.75857633386114,-119.6237382483007,"18.66526310682253,100"
47938586,2.237900818397982,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,44.47294571289879,-123.20431431125058,"12.953392980009863,100"
45999255,3.8711649658247365,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,44.99703897389829,-122.74142280437503,"10.77626760127062,100"
47226699,3.26637128183894,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,46.92494870701965,-123.61238047639185,"9.831685936729178,100"
46910755,3.1630539666470208,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,46.79849709933858,-122.323195377645,"23.794869242829012,100"
47551786,2.546140045868107,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,43.41792436644088,-121.98264733416289,"17.589513841413215,100"
47027882,0.8539804055923194,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,46.31469818615883,-120.05869564577556,"21.20745794066445,100"
37062295,2.8037299978632184,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,48.039769067316065,-121.58809873539319,"22.399238477754885,100"
