#EventId,Magnitude,Epoch,Time,TimeLocal,Distance,Latitude,Longitude,DepthKm,DepthMi
21081301,2.564781561906723,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,47.72718642802663,-121.99899758001419,"2.5653948517494607,100"
68783912,0.708740447917563,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,48.24945347101216,-122.1618802611628,"3.8704059682091163,100"
31457729,6.292651074959102,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,44.71708767683869,-119.96891113796674,"15.484787006267386,100"
18768421,1.8625118746490443,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,47.2073837935087,-119.72292382074508,"4.318644041579905,100"
58362961,5.730931656775926,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,43.56743577056896,-121.03189568106515,"6.436446820063346,100"
19125194,3.5698914767810375,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,48.6683821008291,-121.3583731099045,"15.05438873774332,100"
50839388,2.145233417275172,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,47.517138775193246,-122.98631625280946,"16.765598824386288,100"
33507264,7.874533870381168,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,42.84209712242602,-121.84176626205601,"20.613663917817778,100"
66486027,2.2828960957551905,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,43.671114977802866,-120.94895474602295,"22.756469131894207,100"
18992028,9.159175964643548,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,45.340493181064474,-123.72592330545527,"28.316054337003912,100"
39858342,5.873092137402609,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,48.56493538552043,-123.55790217169157,"23.201938064532204,100"
11556965,2.4225220565345063,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,48.144813165711014,-123.80750701212258,"7.298741793779993,100"
47127119,5.010224109309927,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,44.08622464673463,-122.90428711334005,"5.995616221014302,100"
51527252,2.855824557143687,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,48.03989669017239,-123.23631389459477,"24.0508849462464,100"
36236649,3.713280367789501,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,47.83374680150605,-123.39848239537834,"8.621019096390402,100"
46839634,1.132599277916122,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,48.77137574260793,-120.13221555169982,"23.635313325573904,100"
