#EventId,Magnitude,Epoch,Time,TimeLocal,Distance,Latitude,Longitude,DepthKm,DepthMi
28053904,3.21038312718433,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.216419423777936,-120.0489643674922,5.003567708238567,100
20252994,3.579685508113764,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.96502267450032,-123.99816367048082,28.991420723098134,100
54822300,3.0234245962722732,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.057959245217425,-115.97157167928842,19.96374953947664,100
20981508,1.2890741362886637,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.45595571856226,-123.4652062861782,5.994555433888869,100
10033350,2.9252835459720004,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.90484691799048,-121.01634068856988,17.039253775440105,100
11299369,3.8767982452638274,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.298363115770314,-117.06276891067819,13.029490019593473,100
25218358,4.225035936932088,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.605753039712006,-121.37204512749908,26.02734634804451,100
62350525,2.721709596304757,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.78901855289212,-117.86758483383936,2.195947873616504e-06,100
46331936,3.3945538464585696,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.1367437047772,-120.3584782702412,22.98338142910728,100
10387606,3.4857772885556453,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.65044671312903,-117.3498582584304,25.033175071479526,100
28547799,2.4980120483518036,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,47.61131283277054,-120.67867163132944,4.016707184538781,100
35711515,5.305671063558781,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,41.621424326126785,-122.13580840970305,7.997754631549246,100
23743172,4.100277395614228,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.02492708492536,-122.53984965866313,18.981912403548264,100
68723274,0.0033796299650536987,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.39479046964968,-125.33150961405502,0.9818056634017027,100
40500162,3.6747790982523454,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,48.21106245328989,-126.28783710064958,3.0215912193730774,100
43270577,3.773856877423801,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.59797976011207,-118.6325059952456,24.010864887065555,100
39368847,1.6547905266549476,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.84527450488005,-118.88807207787067,15.02488503688387,100
52454712,2.6128946732260387,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.35816842351518,-119.74401058986132,27.016620426983756,100
40933249,2.8257755484327296,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,38.61514213308101,-115.41669464027159,21.970265982721173,100
63059715,4.94596295006092,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.16374139313302,-119.44467569470896,11.030277160842376,100
69294637,3.117515322065002,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.42561758753392,-121.74565096590182,12.033605645824986,100
27349798,2.0759758130256682,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,42.20276401759254,-117.60993756092108,20.974407519679584,100
66059785,2.2342408985072897,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.753524799911474,-118.11775545612677,6.969391113017968,100
65911973,4.521723377490785,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.91839362319213,-118.37359696825101,16.034404708074646,100
15146719,4.704815311158905,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.52042744350917,-122.98104828157719,14.032265111620848,100
