#EventId,Magnitude,Epoch,Time,TimeLocal,Distance,Latitude,Longitude,DepthKm,DepthMi
33104843,1.7559097670503991,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.16728946253716,-118.10616406860136,12.67792674632473,100
28414413,2.197752038977706,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.298853685310426,-120.2780943549836,10.09485136739612,100
49485406,3.166923305000833,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.042805996193145,-124.17974196977102,3.5629727192608427,100
25061967,2.7454793521267877,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.10609536313107,-122.07040360417442,21.86094161305477,100
39805591,7.097797955612444,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,42.27688015452566,-119.37897736467355,13.825560287171236,100
65519187,2.120402862907399,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.613112661436276,-121.26456783891425,13.524635313956065,100
41843360,1.825610712341465,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.250469689388474,-118.98409815508472,15.752014009903302,100
35459464,2.66591657604532,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.93026316581993,-120.19042325013241,6.708946289229569,100
19652525,0.49225761713626714,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.72143599844819,-118.51128853889212,3.9982905372741167,100
13649558,2.3484009044893073,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.09673811761969,-120.94310705932415,19.76824663537038,100
31002924,1.2867000720239712,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.420392458460476,-119.12451712545469,23.84770836655747,100
24283512,0.6976082834621496,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.71012311465326,-122.88392229170671,15.416439082726974,100
69388631,2.4291007811443244,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.90921717976205,-123.31521785412954,3.1034090535860885,100
39660923,6.704253243345388,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.30186970698204,-122.59812411908403,9.395978851180118,100
11270340,1.5380234918764282,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.71530168180622,-120.86403901949005,9.16956637016748,100
62154843,7.794088974532771,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.50508817404238,-121.02422673155584,6.2346033724853465,100
59834229,8.083568741329948,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.33480367168311,-121.10618892048986,20.766687400352243,100
24038028,3.0026899027561544,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.4362320202729,-121.42296009441903,8.483637849917642,100
29832340,1.4633952667107466,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.11289024380747,-126.13526838469257,16.458846590511754,100
43849066,0.9797505528413741,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.96633922372602,-120.36424334514983,17.9912360809069,100
21833639,5.474491128866798,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.814827135005274,-117.86172950335961,17.210119413141477,100
17424877,1.3779605451793753,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,48.310188606394874,-117.57167650108734,6.938400453552272,100
47963367,1.6102685934448133,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.89386764055551,-128.56151844275294,11.080963722922863,100
11546069,6.369746738185404,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.9505913931854,-121.986889865174,6.482992052038758,100
43357472,4.092864955265162,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.97456070332749,-124.57652324563806,10.57589102822871,100
69836578,5.343784459146719,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.736711070166095,-120.0962544095849,11.600772729300633,100
68984680,2.9142498774221055,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,41.826265402852734,-121.82319539273247,1.7850436806023384,100
30378315,3.6092944103123434,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.854820248847474,-118.32221608074619,14.770613333750207,100
10973338,6.531707828087478,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,41.4789972110854,-125.52093069190894,7.617278460462966,100
63237218,1.969440828213699,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,47.54217810458818,-121.18502127771282,8.261149902806132,100
53091381,1.0898977170255173,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.573157244288694,-123.69880056113753,10.829378247748192,100
24336430,4.853304779259715,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,42.8742943420581,-123.84986357863227,16.830822691311745,100
69326603,3.5207194490155382,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,42.073022272779426,-120.70653779385133,8.715255461186622,100
10856195,4.193811703313646,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.65712570332572,-120.45764888415218,7.168755235385024,100
32417979,7.531180880191373,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,38.64019485075057,-125.13227256962514,11.857606484653221,100
51351621,7.3091440202250215,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.25577450781986,-122.98919810990292,13.234049136998944,100
25314874,3.4262701532376427,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.56790976264202,-122.23488346399117,12.137740213968929,100
31977709,5.899327625150605,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,47.99409973998544,-121.90362588727778,18.406178883972224,100
35317084,2.5869135267384777,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.783082558835055,-117.17551195366211,8.042762831056542,100
57476643,0.8510250348810996,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,42.9897969630349,-116.60117278058266,7.825703587540911,100
43827252,6.20496587985561,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,48.80072827792351,-122.4119938849613,17.599427967582876,100
60979100,8.886952731697978,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.391986673762005,-120.54167080269991,2.514912472090409,100
52322311,1.6818348791497986,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.64062714114749,-124.00947228534301,7.3952423752403025,100
67001001,4.975635776967026,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.52238014711816,-123.19908405562606,14.458401513992223,100
47035918,5.750039874496666,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.65416245204034,-119.26007016224287,20.247624112373195,100
15419827,1.8946396936601477,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.84790409914621,-123.09171585753454,15.089440035473814,100
37862961,5.212776666410119,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.48408968892458,-122.15502197359353,4.407297612604389,100
15460432,0.020161978325111497,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.51594459673162,-122.7847101277751,19.30115162128886,100
17361620,3.995376789032825,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,47.74710171220082,-124.36600759754589,10.328675397198428,100
35383842,3.896604803669206,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,47.36703503535972,-123.43958177976923,5.966917648668404,100
61185469,5.092501808697264,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.39284016385254,-118.83729218585849,14.133389150543259,100
31766261,3.334792511520699,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.01216787480814,-121.34675245206536,5.39650107509964,100
14555320,3.7029718281966124,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.04106706840304,-120.62521934165449,12.406543975085214,100
49133749,3.0865262471070283,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.09081032567738,-119.6074070899101,11.341458300352112,100
49630512,4.413786650356927,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.32311452240516,-120.78752652043255,25.65555261775316,100
40424296,2.8262596524245867,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.784390300414366,-119.71192215372558,9.858125991172265,100
35133334,2.506812455873326,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,47.07975540327642,-122.69104384224457,8.936655662003222,100
30124709,5.611721259809946,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.20244314374973,-123.56413377424248,9.619247739658164,100
57353917,4.73952157794985,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,40.97799696868688,-118.68069045799432,4.752987165040565,100
44115077,6.048782599215154,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.17115649292853,-124.83045195885992,21.309563178197497,100
20296608,2.2726223238894434,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.18436828235156,-119.49585749769314,26.912989822740066,100
61540840,4.304595475958942,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.23516929003225,-121.66251881283391,24.671307893270512,100
53416644,4.6266107973481185,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.591687679638596,-122.50408468037426,16.10037676525576,100
21986917,6.891584340613721,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,42.74830252807444,-119.90693464020308,12.960884652364104,100
61006177,3.799662402423955,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.45689860747754,-119.80872071930692,23.10424518305002,100
14970864,4.515537167760725,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.36784243016163,-120.00072652641573,5.686152628660958,100
36441458,2.042713402848654,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.828472818450436,-121.50007879151472,5.077561162712572,100
48283764,8.449017546740453,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,42.60869826733351,-121.74303215216281,22.441085007408038,100
17553957,3.2495123082364765,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,42.45053852656995,-121.58017652773444,18.847541209372746,100
22697985,1.1898924079604813,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,47.21056313083553,-122.32066705510917,0.10393423115815892,100
