#EventId,Magnitude,Epoch,Time,TimeLocal,Distance,Latitude,Longitude,DepthKm,DepthMi
54208749,0.2798467888401064,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,41.12637559232011,-114.7038606349131,23.593593376168506,100
52515507,8.125297712238801,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,41.670081538467116,-127.5577482250183,15.483628454130475,100
50532856,6.0043261748634364,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.8313938974651,-114.90957408095818,24.002297046145806,100
59239953,6.272878198139847,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,49.43414045381857,-119.04690793943404,2.6237747732470673,100
41826468,7.831698003125185,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.26252071561845,-123.60835867713843,4.285237029809134,100
14330999,4.01052235341256,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,38.94233280210979,-115.95171134130017,18.054910738279833,100
58888087,6.409546873665953,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.72105616802427,-125.66747619384918,23.174679575985113,100
14322955,6.828088635763612,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,48.335787491254116,-121.7253966320795,20.617685243947978,100
22568944,0.42674878507878633,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,50.141954773084024,-122.56238010501401,21.457634489805233,100
28837888,0.700087048118752,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.33377568824942,-120.08005236895323,12.45297771308464,100
