#EventId,Magnitude,Epoch,Time,TimeLocal,Distance,Latitude,Longitude,DepthKm,DepthMi
45991830,0.0001503919099374862,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,44.41087779512603,-122.01974376760536,"11.105838492324246,100"
53914741,4.527369455741859,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,47.27656169771781,-120.96455906386396,"13.09064785942925,100"
65420047,2.0779352456550986,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,45.63037042445535,-119.89463918220794,"23.994349503543734,100"
59868986,2.235036077262924,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,42.2226121025932,-122.66256341170065,"23.02237622947609,100"
48258182,4.228362060632632,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,45.7409504406932,-120.43040321429399,"22.01843838961535,100"
20229946,3.6811493491521583,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,45.8503650965275,-123.06856926760305,"25.012181045708807,100"
29536222,3.3043931789541627,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,46.06599535436055,-122.11562025799961,"5.091538798939583,100"
48160064,3.8834842407336354,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,45.40949100560068,-122.54462229248131,"20.012296457646578,100"
60527720,3.7779159269937375,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,46.78783076000613,-122.43091954438046,"18.039756234166955,100"
55159240,3.398549700657564,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,45.17475627864707,-123.83697631113591,"26.98683629067316,100"
16430015,3.49137660676613,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican, OR,46.65492676668114,-121.24609676014515,"15.060359059892498,100"
