#EventId,Magnitude,Epoch,Time,TimeLocal,Distance,Latitude,Longitude,DepthKm,DepthMi
46801531,3.7054189248424314,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,42.066881143187516,-117.07993174222594,19.73225018828077,100
28779749,3.0278179231290334,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,49.71666736574612,-120.66540053994478,12.760401316579614,100
58170859,4.809366290732247,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,48.50690932322391,-126.86678584973293,14.973608202070663,100
53398345,4.288693368705325,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,48.728378170990375,-124.40636399241704,18.709517440435505,100
16546804,4.0258401333378355,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,40.84826299680728,-123.71908506687363,21.024948674634764,100
69280194,5.394196110888219,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,48.304258987876615,-124.18264332742754,14.078471735824035,100
66149513,2.2140959865728687,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,49.54049443918608,-127.73360583610116,12.95835426875982,100
43629194,3.14639055970651,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,47.92981095289484,-119.93152993917906,17.014686765735664,100
68331009,1.9185511286235306,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.33169331041017,-118.06961955093712,18.950780468246474,100
24016329,3.3064248962971723,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,48.1144174035284,-125.86113971830791,15.337340047862272,100
16915898,5.186885667526136,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.38870611195368,-121.63354110088481,11.509086698437269,100
32063465,1.4342676557796088,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,47.06696195221927,-128.574482998023,18.47868066658055,100
39668854,3.792363624217302,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,44.437278010278725,-124.62203283866201,22.298577412568875,100
34188377,3.266336429753824,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.862324896140855,-122.06877501046229,19.45947803355538,100
65101386,2.7332173226245873,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,48.212188758585896,-123.2429840651306,6.492452696025698,100
24629781,3.2256706956552232,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,41.79901626648834,-124.06963721676452,11.949923121938138,100
67811285,0.9354091140360494,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.75085168236558,-122.34528874282034,14.610822442450944,100
68321361,2.2761480091273047,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.9639762363041,-126.47849905228972,21.82445288154558,100
42171507,0.0021443817310573543,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,41.52777459525975,-125.25465421223464,4.237707269223687,100
11183854,2.596009217689815,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.872863031852745,-125.0384194652993,14.435164617795545,100
29530932,4.2322213192636085,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.31435711244064,-122.7380062385387,9.01262782970838,100
66925946,2.148114527654372,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,43.97547717906763,-118.34732489284848,13.703770328971157,100
15509018,1.7131965556346551,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,49.08821882322625,-116.22799083422684,18.028755573841543,100
35056722,2.987562905386353,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,45.99682764480173,-127.09599193805236,9.363119893377743,100
68146556,3.5011785923633325,#####,12:00.0,2012/09/22 09:46:45 PDT,30.0 km (  18.6 mi) WSW ( 240. azimuth) from Millican OR,46.65449921068488,-119.52287726696952,8.626987965212034,100
